"Category","ServerName","Name","DisplayName","State","StartMode","StartName","PathName","Description"
"Service","192.168.149.130","wmiApSrv","WMI Performance Adapter","Stopped","Manual","localSystem","C:\Windows\system32\wbem\WmiApSrv.exe","Provides performance library information from Windows Management Instrumentation (WMI) providers to clients on the network. This service only runs when Performance Data Helper is activated."
"Service","192.168.149.130","WPDBusEnum","Portable Device Enumerator Service","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices."
"Service","192.168.149.130","WpnService","Windows Push Notifications System Service","Running","Auto","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server."
"Service","192.168.149.130","WSearch","Windows Search","Stopped","Disabled","LocalSystem","C:\Windows\system32\SearchIndexer.exe /Embedding","Provides content indexing, property caching, and search results for files, e-mail, and other content."
"Service","192.168.149.130","wuauserv","Windows Update","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Enables the detection, download, and installation of updates for Windows and other programs. If this service is disabled, users of this computer will not be able to use Windows Update or its automatic updating feature, and programs will not be able to use the Windows Update Agent (WUA) API."
"Service","192.168.149.130","wudfsvc","Windows Driver Foundation - User-mode Driver Framework","Running","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","Creates and manages user-mode driver processes. This service cannot be stopped."
"Service","192.168.149.130","XblAuthManager","Xbox Live Auth Manager","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Provides authentication and authorization services for interacting with Xbox Live. If this service is stopped, some applications may not operate correctly."
"Service","192.168.149.130","XblGameSave","Xbox Live Game Save","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","This service syncs save data for Xbox Live save enabled games.  If this service is stopped, game save data will not upload to or download from Xbox Live."
"Service","192.168.149.130","CDPUserSvc_ad2cc6","CDPUserSvc_ad2cc6","Running","Auto",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup",
"Service","192.168.149.130","OneSyncSvc_ad2cc6","Sync Host_ad2cc6","Running","Auto",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","This service synchronizes mail, contacts, calendar and various other user data. Mail and other applications dependent on this functionality will not work properly when this service is not running."
"Service","192.168.149.130","PimIndexMaintenanceSvc_ad2cc6","Contact Data_ad2cc6","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","Indexes contact data for fast contact searching. If you stop or disable this service, contacts might be missing from your search results."
"Service","192.168.149.130","UnistoreSvc_ad2cc6","User Data Storage_ad2cc6","Stopped","Manual",,"C:\Windows\System32\svchost.exe -k UnistackSvcGroup","Handles storage of structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly."
"Service","192.168.149.130","UserDataSvc_ad2cc6","User Data Access_ad2cc6","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","Provides apps access to structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly."
"Service","192.168.149.130","WpnUserService_ad2cc6","Windows Push Notifications User Service_ad2cc6","Stopped","Manual",,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup","This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw."
"Service","192.168.149.132","AJRouter","AllJoyn Router Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Routes AllJoyn messages for the local AllJoyn clients. If this service is stopped the AllJoyn clients that do not have their own bundled routers will be unable to run."
"Service","192.168.149.132","ALG","Application Layer Gateway Service","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\alg.exe","Provides support for 3rd party protocol plug-ins for Internet Connection Sharing"
"Service","192.168.149.132","AppIDSvc","Application Identity","Stopped","Manual","NT Authority\LocalService","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","Determines and verifies the identity of an application. Disabling this service will prevent AppLocker from being enforced."
"Service","192.168.149.132","Appinfo","Application Information","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Facilitates the running of interactive applications with additional administrative privileges.  If this service is stopped, users will be unable to launch applications with the additional administrative privileges they may require to perform desired user tasks."
"Service","192.168.149.132","AppMgmt","Application Management","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k netsvcs","Processes installation, removal, and enumeration requests for software deployed through Group Policy. If the service is disabled, users will be unable to install, remove, or enumerate software deployed through Group Policy. If this service is disabled, any services that explicitly depend on it will fail to start."
"Service","192.168.149.132","AppReadiness","App Readiness","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k AppReadiness","Gets apps ready for use the first time a user signs in to this PC and when adding new apps."
"Service","192.168.149.132","AppVClient","Microsoft App-V Client","Stopped","Disabled","LocalSystem","C:\Windows\system32\AppVClient.exe","Manages App-V users and virtual applications"
"Service","192.168.149.132","AppXSvc","AppX Deployment Service (AppXSVC)","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k wsappx","Provides infrastructure support for deploying Store applications. This service is started on demand and if disabled Store applications will not be deployed to the system, and may not function properly."
"Service","192.168.149.132","AudioEndpointBuilder","Windows Audio Endpoint Builder","Stopped","Manual","LocalSystem","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","Manages audio devices for the Windows Audio service.  If this service is stopped, audio devices and effects will not function properly.  If this service is disabled, any services that explicitly depend on it will fail to start"
"Service","192.168.149.132","Audiosrv","Windows Audio","Stopped","Manual","NT AUTHORITY\LocalService","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","Manages audio for Windows-based programs.  If this service is stopped, audio devices and effects will not function properly.  If this service is disabled, any services that explicitly depend on it will fail to start"
"Service","192.168.149.132","AxInstSV","ActiveX Installer (AxInstSV)","Stopped","Manual","LocalSystem","C:\Windows\system32\svchost.exe -k AxInstSVGroup","Provides User Account Control validation for the installation of ActiveX controls from the Internet and enables management of ActiveX control installation based on Group Policy settings. This service is started on demand and if disabled the installation of ActiveX controls will behave according to default browser settings."
